Day,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio,Day
2021-02-12,0.8648413051794528,0.8578508803709877,0.0,0.8650135066101532,0.8648413051794527,0.18436077590918054,2021-02-12
2021-02-13,0.8689165940243033,0.8657343670748496,0.0,0.8689949846870346,0.8689165940243032,0.1880391810397335,2021-02-13
2021-02-14,0.8722260895135088,0.8690384754727918,0.0,0.8723046128813112,0.8722260895135089,0.1871431936574104,2021-02-14
2021-02-15,0.8752255048905557,0.8720817332077386,0.0,0.8753029482500665,0.8752255048905558,0.18639594599255482,2021-02-15
2021-02-16,0.8784433699645953,0.8827041518730527,0.0,0.8783384102860858,0.8784433699645952,0.19473204634481767,2021-02-16
2021-02-17,0.8822500388471153,0.8919498587058909,0.0,0.8820110944477424,0.8822500388471152,0.20042836987777002,2021-02-17
2021-02-18,0.8859919044702405,0.8974132309252953,0.0,0.8857105526482916,0.8859919044702401,0.20152100325992883,2021-02-18
2021-02-19,0.8895790784419066,0.9043837403086734,0.0,0.8892143818713338,0.8895790784419068,0.20469453283739636,2021-02-19
2021-02-20,0.8927021774591966,0.9101369465980726,0.0,0.8922726910872079,0.8927021774591964,0.20705546651678852,2021-02-20
2021-02-21,0.8956315635075427,0.9128903702630244,0.0,0.8952064117754364,0.8956315635075426,0.20602320200455537,2021-02-21
2021-02-22,0.8989135350317363,0.9152815013404827,0.0,0.8985103281747493,0.8989135350317362,0.2040252239940079,2021-02-22
2021-02-23,0.9014541015237127,0.9222809941308601,0.0,0.9009410539189873,0.9014541015237129,0.20876065100984298,2021-02-23
2021-02-24,0.9044657110624739,0.9277878414607637,0.0,0.9038911960177365,0.9044657110624738,0.21095662543829974,2021-02-24
2021-02-25,0.9074700041042065,0.9316426345916962,0.0,0.9068745379247121,0.9074700041042066,0.21114916085503244,2021-02-25
2021-02-26,0.9100457594628437,0.9359901456416202,0.0,0.9094066480295555,0.9100457594628436,0.21257558230818496,2021-02-26
2021-02-27,0.9123197964202123,0.9396710383305558,0.0,0.9116460286425097,0.9123197964202122,0.21363996693495335,2021-02-27
2021-02-28,0.914089691891858,0.9413375842330267,0.0,0.9134184700171817,0.9140896918918578,0.21301975261562256,2021-02-28
2021-03-01,0.9157404329833261,0.9427722628795014,0.0,0.9150745335694683,0.9157404329833257,0.21229862369987873,2021-03-01
2021-03-02,0.9176671105341532,0.9472212158539237,0.0,0.91693907763793,0.9176671105341531,0.21479786647814647,2021-03-02
2021-03-03,0.919551282721291,0.9510470255778567,0.0,0.9187754197187583,0.9195512827212909,0.2166038910186312,2021-03-03
2021-03-04,0.9215173299942234,0.9539743496848054,0.0,0.9207177869936001,0.9215173299942233,0.21720536764939502,2021-03-04
2021-03-05,0.9232778185411183,0.9570320991232519,0.0,0.9224463189444887,0.9232778185411185,0.21826533551898386,2021-03-05
2021-03-06,0.9250609533883396,0.9589884790957177,0.0,0.9242251860884949,0.9250609533883395,0.2179712416500117,2021-03-06
2021-03-07,0.9266277289662905,0.9598724730092023,0.0,0.9258087812421796,0.9266277289662904,0.21671571968181058,2021-03-07
2021-03-08,0.9279875521997223,0.9607709586261866,0.0,0.9271799690206519,0.9279875521997222,0.21578519111086258,2021-03-08
2021-03-09,0.9296926444119731,0.963770741250634,0.0,0.9288531679578298,0.9296926444119732,0.21685417578695865,2021-03-09
2021-03-10,0.9313869360809917,0.9660314469965945,0.0,0.9305335066387121,0.9313869360809915,0.21705631445461093,2021-03-10
2021-03-11,0.9333881722205848,0.9680313020795595,0.0,0.9325347767991172,0.9333881722205849,0.21649747621157367,2021-03-11
2021-03-12,0.9353145013667914,0.9701325990870227,0.0,0.934456795804401,0.9353145013667917,0.21617043891894783,2021-03-12
2021-03-13,0.9368959099387992,0.9716687196579958,0.0,0.93603931999653,0.9368959099387993,0.2156787152787074,2021-03-13
2021-03-14,0.9382107889761993,0.9722483877979857,0.0,0.9373723101461826,0.9382107889761994,0.21444467267950906,2021-03-14
2021-03-15,0.9396963862775962,0.9731323817114701,0.0,0.9388727272857085,0.9396963862775961,0.21332437788845815,2021-03-15
2021-03-16,0.9412262309657846,0.9745960437649446,0.0,0.9404042023103496,0.9412262309657843,0.21282718213757734,2021-03-16
2021-03-17,0.9429079800684685,0.9763495398884139,0.0,0.9420841840040466,0.9429079800684687,0.21245247859852867,2021-03-17
2021-03-18,0.9447242133546279,0.9775523512788928,0.0,0.9439155282642817,0.944724213354628,0.21123474818789223,2021-03-18
2021-03-19,0.9460512865537418,0.9787261792623723,0.0,0.945246376490823,0.9460512865537419,0.2106943532915866,2021-03-19
